FID,lng,lat,Date
6741,-74.34930895,40.78727944,20218
6742,-74.34895105,40.78731832,20218
6743,-74.34859924,40.78732644,20218
6744,-74.34836681,40.78728307,20218
6745,-74.34792326,40.78715251,20218
6746,-74.34747478,40.78702829,20218
6748,-74.34680354,40.78687523,20138
6747,-74.34725632,40.78696792,20218
6749,-74.35024903,40.78762632,20227
6750,-74.35005205,40.78751433,20227
6769,-74.34068638,40.78837121,20188
6770,-74.34041993,40.78375491,20198
6771,-74.34061138,40.78387649,20188
6772,-74.34083728,40.78407654,20188
6774,-74.34092374,40.78423681,20188
6773,-74.34092374,40.78423681,20188
6776,-74.34087773,40.78461963,20188
6775,-74.34093376,40.78436529,20188
6777,-74.34081231,40.78488706,20188
6778,-74.34072155,40.78524232,20188
6779,-74.34067689,40.78541986,20188
6780,-74.34060583,40.78568681,20188
6782,-74.3404517,40.78623058,20188
6781,-74.34055517,40.78586404,20188
6784,-74.34033115,40.78669415,20188
6783,-74.34039684,40.78641998,20188
6785,-74.34032058,40.78678327,20188
6786,-74.34032837,40.78696121,20188
6787,-74.34038386,40.787335,20188
6788,-74.34042047,40.78752689,20188
6789,-74.34046065,40.78771664,20188
6792,-74.34068638,40.78837121,20188
6790,-74.34054935,40.78799653,20188
6791,-74.34062059,40.78818161,20188
6793,-74.34069685,40.78847259,20188
6794,-74.34064172,40.78868177,20188
6795,-74.34056394,40.78894589,20188
6798,-74.34062999,40.78559792,20188
6797,-74.34062999,40.78559792,20188
6799,-74.34060583,40.78568681,20188
6800,-74.34065416,40.78550918,20188
6803,-74.34074429,40.78515406,20188
6802,-74.34074429,40.78515406,20188
6804,-74.34074429,40.78515406,20188
6805,-74.34072155,40.78524232,20188
6807,-74.34069936,40.78533096,20188
6806,-74.34062999,40.78559792,20188
6808,-74.34074429,40.78515406,20188
6828,-74.34005226,40.78915369,20188
6829,-74.33973712,40.78914967,20218
6837,-74.337129,40.78904525,20218
6841,-74.33973712,40.78914967,20218
6838,-74.33666636,40.7891194,20218
6839,-74.33632598,40.78917401,20218
6840,-74.33599759,40.78926218,202010
6842,-74.33970517,40.78926757,20218
6843,-74.33964413,40.7896199,20218
6887,-74.33807532,40.79079923,20218
6888,-74.33798931,40.79086558,20218
6889,-74.33789721,40.79092853,20218
6891,-74.33719452,40.79117474,202011
6890,-74.33753553,40.79108312,20218
6893,-74.3367394,40.79056004,20218
6894,-74.33679354,40.7906407,20218
6895,-74.33679354,40.7906407,20218
6892,-74.33668587,40.79047871,20218
6896,-74.33807532,40.79079923,20218
6900,-74.337129,40.78904525,20218
6901,-74.337129,40.78904525,20218
6902,-74.33654884,40.78913885,20218
6903,-74.33636169,40.78999588,20218
6904,-74.33636169,40.78999588,20218
6905,-74.3367394,40.79056004,20218
6906,-74.33652297,40.79023673,20218
6907,-74.33636169,40.78999588,20218
6908,-74.33756283,40.79178593,20188
6909,-74.3372621,40.79181081,202011
6910,-74.33689701,40.79181998,202011
6911,-74.33655117,40.79177798,202011
6912,-74.33632159,40.79173467,202011
6913,-74.33584382,40.79174329,202011
6914,-74.33549878,40.79176376,202011
6916,-74.33646918,40.79015672,20218
6915,-74.33507166,40.79177466,202011
6917,-74.33641566,40.79007629,20218
6918,-74.33636169,40.78999588,20218
6948,-74.33233755,40.78875691,202010
6949,-74.33219192,40.78889531,202010
6950,-74.33219192,40.78889531,202010
6951,-74.33211835,40.78896482,202010
6952,-74.33211835,40.78896482,202010
6954,-74.33211835,40.78896482,202010
6953,-74.33211835,40.78896482,202010
6955,-74.33558757,40.78882627,20218
6960,-74.33558757,40.78882627,20218
6972,-74.33507104,40.78806078,20218
6973,-74.33507104,40.78806078,20218
6975,-74.33523268,40.78830002,20218
6974,-74.3351242,40.78814002,20218
6971,-74.33502065,40.78798312,20218
6979,-74.33272976,40.78811476,202010
6980,-74.33280253,40.78794484,202010
6981,-74.33280253,40.78794484,202010
6985,-74.33502065,40.78798312,20218
6986,-74.33502065,40.78798312,20218
6987,-74.33502065,40.78798312,20218
6988,-74.33496793,40.7879031,20218
6989,-74.33502065,40.78798312,20218
6990,-74.33507104,40.78806078,20218
6991,-74.33502065,40.78798312,20218
6992,-74.33496793,40.7879031,20218
6993,-74.33496793,40.7879031,20218
6994,-74.33496793,40.7879031,20218
6995,-74.33496793,40.7879031,20218
6996,-74.33496793,40.7879031,20218
6997,-74.33496793,40.7879031,20218
7000,-74.33496793,40.7879031,20218
7001,-74.33496793,40.7879031,20218
7008,-74.33496793,40.7879031,20218
7011,-74.33496793,40.7879031,20218
7009,-74.33486016,40.78774049,20218
7010,-74.33491414,40.78782128,20218
7012,-74.33496793,40.7879031,20218
7007,-74.33496793,40.7879031,20218
7013,-74.33496793,40.7879031,20218
7014,-74.33496793,40.7879031,20218
7071,-74.34327153,40.77707082,20218
7072,-74.34327153,40.77707082,20218
7073,-74.34265397,40.77681669,20218
7109,-74.34142092,40.78310119,20198
7169,-74.33839727,40.77568853,20218
7170,-74.34094056,40.77637783,20218
7207,-74.33342683,40.78153319,20218
7208,-74.33352412,40.78136536,20218
7209,-74.33367091,40.78111698,20218
7210,-74.33381135,40.78087699,20218
7213,-74.33430953,40.78005799,20218
7214,-74.33441004,40.77989347,20218
7211,-74.33401005,40.780548,20218
7215,-74.33454385,40.77964426,20218
7212,-74.33410886,40.78038513,20218
7216,-74.33454385,40.77964426,20218
7233,-74.33675515,40.77590672,20218
7235,-74.33695904,40.77546896,20218
7230,-74.33630101,40.77643364,20218
7236,-74.33696736,40.77537559,20218
7231,-74.33643535,40.77628624,20218
7232,-74.33663181,40.77606304,20218
7234,-74.33689513,40.77565268,20218
7240,-74.33630101,40.77643364,20218
7249,-74.33392206,40.77411613,20218
7258,-74.33231759,40.77414101,20218
7260,-74.33210474,40.77450488,20218
7261,-74.33199178,40.77466362,20218
7262,-74.33180866,40.7749905,20218
7259,-74.33228223,40.77422504,20218
7265,-74.3313767,40.77572799,20218
7257,-74.33226558,40.77374839,20218
7263,-74.3316215,40.7753199,20218
7264,-74.33152116,40.77548507,20218
7266,-74.33122713,40.77597722,20218
7268,-74.33097777,40.77638956,20218
7269,-74.33082319,40.77663696,20218
7267,-74.33107793,40.77622551,20218
7270,-74.33072151,40.77680035,20218
7271,-74.33062099,40.77696216,20218
7273,-74.33034773,40.777415,20218
7274,-74.33024847,40.77758083,20218
7272,-74.33051708,40.77712795,20218
7275,-74.33008368,40.77783578,20218
7276,-74.32999543,40.77790576,20218
7277,-74.32999543,40.77790576,20218
7278,-74.32963284,40.77784067,20218
7279,-74.32932001,40.77772613,20218
7280,-74.3288859,40.77757983,20218
7281,-74.32855042,40.77746525,20218
7282,-74.32819597,40.77739396,20218
7283,-74.32818227,40.77721239,20218
7284,-74.32817207,40.77695843,20218
7285,-74.32817207,40.77695843,20218
7288,-74.32842824,40.77642861,202010
7289,-74.32850647,40.77623829,20218
7290,-74.3286325,40.77597124,20218
7291,-74.32877124,40.77571584,20218
7286,-74.32822193,40.77678001,20218
7287,-74.32831654,40.77660848,20218
7292,-74.32892268,40.77546877,20218
7294,-74.32926335,40.77489053,20218
7295,-74.32945848,40.77456322,20218
7296,-74.32955496,40.77440084,20218
7298,-74.32980174,40.7739931,20218
7293,-74.3290701,40.77521992,20218
7297,-74.3297031,40.77415375,20218
7299,-74.32989787,40.77383776,20218
7301,-74.33051708,40.77712795,20218
7300,-74.3300042,40.77358291,20218
7302,-74.33021929,40.7770284,20218
7303,-74.3297739,40.77687496,20218
7304,-74.32955487,40.77680059,20218
7305,-74.32912202,40.77665477,20218
7306,-74.32881107,40.7765457,20218
7307,-74.32842824,40.77642861,202010
7308,-74.32870008,40.77321496,20218
7309,-74.32837454,40.7735257,202010
7310,-74.32819212,40.77375778,202010
7311,-74.32796334,40.77407002,202010
7313,-74.32767933,40.77456325,202010
7314,-74.32757765,40.77477258,202010
7315,-74.32740704,40.7751036,202010
7312,-74.32781323,40.77431178,202010
7316,-74.32726741,40.77534545,202010
7317,-74.32726741,40.77534545,202010
7318,-74.32714586,40.77541631,202010
7319,-74.3269075,40.77534355,202010
7320,-74.32657712,40.77525946,202010
7321,-74.32646183,40.77527153,202010
7323,-74.32594671,40.77549762,202010
7322,-74.32634986,40.77531022,202010
7324,-74.32571264,40.77565727,20218
7325,-74.32765838,40.77460463,202010
7326,-74.32765838,40.77460463,202010
7333,-74.324893,40.77375174,20227
7351,-74.32561177,40.77340786,20218
7354,-74.324893,40.77375174,20227
7358,-74.32498207,40.77470922,20218
7359,-74.32486705,40.7748015,20218
7361,-74.32694321,40.7767118,202010
7360,-74.32671407,40.77687529,20218
7362,-74.3272018,40.77652833,202010
7363,-74.3275362,40.77627602,202010
7364,-74.32749834,40.77607344,202010
7365,-74.32819597,40.77739396,20218
7366,-74.32808641,40.77756983,20218
7367,-74.32793684,40.7778164,20218
7368,-74.32777233,40.77807387,20218
7369,-74.32763395,40.77815054,20218
7370,-74.32841884,40.77910162,20159
7412,-74.3343439,40.78298865,20198
7413,-74.33386433,40.78286413,20198
7414,-74.33386433,40.78286413,20198
7450,-74.33386433,40.78286413,20198
7451,-74.33376355,40.78292467,20198
7452,-74.33376355,40.78292467,20198
7453,-74.33368505,40.78300202,20198
7454,-74.33351956,40.7832948,20198
7455,-74.3334322,40.78346174,20198
7456,-74.33325784,40.78375146,20198
7457,-74.33305914,40.78407801,20198
7458,-74.3328812,40.78438421,20198
7459,-74.3328676,40.78465875,20218
7460,-74.33301672,40.78510353,20218
7461,-74.33343336,40.7849601,20198
7462,-74.33362204,40.78484961,20198
7463,-74.33362204,40.78484961,20198
7465,-74.33374457,40.78468906,20198
7466,-74.33393817,40.78436233,20198
7388,-74.33847397,40.78423172,20198
7467,-74.33409857,40.78407889,20198
7464,-74.33368917,40.78477256,20198
7468,-74.33427731,40.7837455,20198
7469,-74.3344062,40.78349946,20198
7470,-74.33446804,40.78333261,20198
7471,-74.33446527,40.78302087,20198
7472,-74.33586548,40.7849238,202011
7478,-74.33445891,40.77981162,20218
7479,-74.3341077,40.7796788,20198
7480,-74.33372014,40.77953747,20198
7481,-74.3333751,40.77940045,20198
7482,-74.33297366,40.7792403,20198
7483,-74.33255084,40.77908231,20198
7484,-74.33225377,40.7789671,20198
7485,-74.33180391,40.77879962,20198
7504,-74.33183139,40.78087002,20198
7505,-74.33183139,40.78087002,20198
7508,-74.33147417,40.78142863,20218
7509,-74.33140865,40.78143946,20218
7510,-74.3312027,40.78155344,20218
7511,-74.33110102,40.78160692,20218
7512,-74.33089873,40.78169026,20218
7506,-74.3317469,40.78107319,20198
7513,-74.33071668,40.78181464,20198
7519,-74.33147417,40.78142863,20218
7518,-74.33180731,40.78156664,20218
7520,-74.33357308,40.78128149,20218
7521,-74.33331047,40.78125992,20198
7522,-74.33286286,40.78108062,20198
7523,-74.33254493,40.78095626,20198
7524,-74.33223157,40.78083178,20198
7527,-74.33365784,40.78045909,20198
7528,-74.33329481,40.78031641,20198
7526,-74.33401005,40.780548,20218
7530,-74.33249866,40.78002321,20198
7535,-74.33225377,40.7789671,20198
7536,-74.33225377,40.7789671,20198
7558,-74.32001619,40.7770073,20218
7559,-74.31976161,40.77681189,20218
7560,-74.31934708,40.7764883,20218
7561,-74.31908195,40.77628652,20138
7567,-74.31746597,40.77582197,20218
7568,-74.31876606,40.77841425,20198
7569,-74.31856617,40.77822162,20218
7566,-74.31746597,40.77582197,20218
7570,-74.31840765,40.77809476,20218
7571,-74.31832682,40.77802712,20218
7572,-74.31819201,40.77778521,20218
7573,-74.31819872,40.77751905,20218
7574,-74.31822379,40.7771558,20218
7575,-74.3182621,40.77697586,20218
7576,-74.31830032,40.7768899,20218
7577,-74.31835483,40.77680929,20218
7579,-74.31908195,40.77628652,20138
7578,-74.31875898,40.77647679,20218
7580,-74.31908195,40.77628652,20138
7581,-74.33364254,40.78570819,20218
7582,-74.33320522,40.78576202,202010
7583,-74.33283654,40.78585945,202010
7584,-74.33240208,40.78598193,202010
7585,-74.33195912,40.78611129,202010
7586,-74.33161461,40.78621049,202010
7587,-74.3312052,40.78630189,20218
7588,-74.33096765,40.78640929,20218
7590,-74.33053945,40.78675021,20218
7591,-74.33030208,40.78695613,20218
7592,-74.32996625,40.7872143,20218
7589,-74.33078211,40.78653839,20218
7593,-74.32977381,40.78732117,20218
7594,-74.32947951,40.78747529,20218
7595,-74.32920696,40.7876506,20218
7596,-74.32898051,40.78786399,20218
7597,-74.32876578,40.78808412,20218
7598,-74.32856027,40.78829702,20218
7599,-74.32833086,40.7885308,20218
7600,-74.32804783,40.78882373,20218
7601,-74.32784376,40.78904496,20218
7602,-74.3276147,40.78926114,20218
7603,-74.32745332,40.7895067,20218
7604,-74.32739013,40.78968307,20218
7605,-74.32733392,40.78986087,20218
7606,-74.32723904,40.79014634,20218
7609,-74.32696845,40.79094942,20218
7608,-74.32705895,40.79068461,20218
7610,-74.32685084,40.79129305,20218
7607,-74.32715123,40.79041024,20218
7611,-74.32676446,40.79154764,20218
7612,-74.32664201,40.79190484,20218
7613,-74.32655653,40.7921622,20218
7614,-74.32646801,40.79241445,20218
7615,-74.32637027,40.7926919,20218
7616,-74.32629893,40.79287354,20218
7617,-74.32618973,40.79313665,20218
7618,-74.32605152,40.79339,20218
7619,-74.32594456,40.79355199,20218
7620,-74.32578273,40.79379323,20218
7621,-74.32556692,40.79411038,20218
7622,-74.32535076,40.79442756,20218
7623,-74.3251883,40.79466351,20218
7624,-74.32496819,40.7949873,20218
7625,-74.3246337,40.7952189,201710
7627,-74.32483831,40.79587234,20218
7629,-74.32489972,40.79651043,20218
7628,-74.32486973,40.79623156,20218
7630,-74.32493651,40.79670465,20218
7633,-74.32497786,40.79754692,20198
7632,-74.32493928,40.79718363,20198
7634,-74.32502405,40.79789763,20198
7671,-74.32604857,40.80480734,202011
7670,-74.32573779,40.8046435,202011
7672,-74.32643802,40.80501113,202011
7673,-74.32662554,40.80510991,202011
7674,-74.32706673,40.80534968,202011
7675,-74.3273605,40.80550859,202011
7676,-74.32754014,40.80563003,202011
7677,-74.32762661,40.80569918,202011
7678,-74.32782433,40.80592121,202011
7679,-74.32801355,40.80614327,202011
7680,-74.32827867,40.80633062,202011
7681,-74.32848723,40.80641452,202011
7682,-74.32882584,40.80648956,202011
7683,-74.32917169,40.80655844,202011
7684,-74.3296067,40.80668334,202011
7685,-74.32980979,40.80676294,202011
7686,-74.32999946,40.80686435,202011
7688,-74.33050365,40.80725277,202011
7687,-74.33026574,40.80704703,202011
7689,-74.33069224,40.80748521,202011
7691,-74.33094823,40.8078845,202011
7690,-74.33084404,40.8077265,202011
7692,-74.33122758,40.80805195,20198
7694,-74.33147623,40.80850638,202011
7695,-74.33154488,40.80861784,202011
7697,-74.33202956,40.80874818,20198
7698,-74.33236932,40.80885013,20198
7699,-74.33275464,40.80894106,20198
7696,-74.33181036,40.80866696,20198
7700,-74.33286635,40.80895656,20198
7701,-74.33320575,40.80895668,20198
7702,-74.33351947,40.80884489,20198
7703,-74.33359859,40.80878335,20198
7704,-74.33375639,40.80859331,20198
7705,-74.33389521,40.80840155,20198
7706,-74.33413294,40.80820843,20198
7707,-74.33436135,40.80815047,20198
7708,-74.33459953,40.80813209,20198
7709,-74.33483278,40.80814017,20198
7710,-74.33494761,40.80815263,20198
7712,-74.33557727,40.80830466,20198
7711,-74.33532971,40.80823089,20198
7714,-74.33398015,40.7870696,202010
7715,-74.33368478,40.78720805,202010
7717,-74.33298029,40.78752694,202010
7716,-74.33337769,40.78733786,202010
7718,-74.33298029,40.78752694,202010
7719,-74.33292005,40.78760509,202010
7720,-74.33288264,40.78769281,202010
7721,-74.33282714,40.7878622,202010
7722,-74.33277022,40.78803123,202010
7723,-74.33264303,40.78828162,202010
7724,-74.33250985,40.78852801,202010
7725,-74.3324019,40.78868484,202010
7726,-74.33211835,40.78896482,202010
7728,-74.33175271,40.78918921,202010
7729,-74.33175271,40.78918921,202010
7727,-74.33195097,40.78909319,202010
7730,-74.33159393,40.78923868,202010
7731,-74.33125497,40.78928924,202010
7732,-74.3308982,40.78932866,202010
7733,-74.3305382,40.78938641,202010
7734,-74.3305382,40.78938641,202010
7735,-74.33044458,40.78944061,202010
7736,-74.33038783,40.78951728,202010
7737,-74.33036885,40.78959949,202010
7738,-74.33036536,40.7898656,202010
7741,-74.33037646,40.79067,202010
7740,-74.33036921,40.79050701,202010
7742,-74.33038631,40.79103645,202010
7744,-74.33037485,40.79144835,202010
7739,-74.3303642,40.79023821,202010
7743,-74.33038738,40.79123448,202010
7745,-74.33037485,40.79144835,202010
7746,-74.33023898,40.79181757,202010
7747,-74.33015771,40.79198826,202010
7748,-74.33004287,40.79214706,202010
7749,-74.3299036,40.79229085,202010
7750,-74.32974758,40.79242621,202010
7751,-74.32967204,40.79249529,202010
7752,-74.32947745,40.79272152,202010
7753,-74.32942527,40.79280183,202010
7754,-74.3292877,40.79314155,202010
7755,-74.32922083,40.79340684,202010
7756,-74.32916668,40.79368626,202010
7757,-74.32913034,40.79386228,202010
7758,-74.32903877,40.79421048,202010
7759,-74.32899697,40.79429683,202010
7760,-74.32893575,40.79437777,202010
7761,-74.32874412,40.79447145,202010
7762,-74.32874412,40.79447145,202010
7763,-74.32817359,40.79445895,202010
7764,-74.32782397,40.79442129,202010
7765,-74.32736059,40.79437297,202010
7767,-74.32654087,40.79429231,202010
7768,-74.32642478,40.79426949,202010
7766,-74.32689228,40.7943349,202010
7769,-74.32608581,40.79416574,202010
7770,-74.32570665,40.79397413,20198
7771,-74.32677359,40.79432453,202010
7780,-74.33015771,40.79198826,202010
7781,-74.33010355,40.79207004,202010
7782,-74.33015771,40.79198826,202010
7783,-74.33175271,40.78918921,202010
7788,-74.33288264,40.78769281,202010
7801,-74.33368478,40.78720805,202010
7809,-74.33828476,40.79607033,202110
7810,-74.33837041,40.79577748,20159
7811,-74.33837113,40.79555308,20159
7812,-74.3383757,40.79536429,20159
7813,-74.3383757,40.79536429,20159
7819,-74.33763729,40.79379243,20218
7820,-74.33757097,40.79371816,20218
7821,-74.33737433,40.79362173,20218
7824,-74.33665822,40.793639,20218
7823,-74.3368954,40.79361956,20218
7825,-74.33631264,40.79367659,20218
7826,-74.33620541,40.79371443,20218
7828,-74.33600251,40.79392731,20218
7827,-74.33611546,40.79377382,20218
7829,-74.33599812,40.79410761,20218
7830,-74.33604502,40.79419081,20218
7832,-74.33620112,40.79432633,20218
7831,-74.33611519,40.7942623,20218
7833,-74.33630297,40.79437431,20218
7834,-74.33641664,40.79439913,20218
7835,-74.33664846,40.79439056,20218
7836,-74.33690605,40.79435381,20138
7837,-74.33681494,40.79466567,20218
7838,-74.336811,40.79503614,20218
7839,-74.33685083,40.79528561,20218
7840,-74.33684411,40.79556204,20218
7841,-74.3367453,40.79596693,202110
7843,-74.33763694,40.79414222,20218
7844,-74.33757151,40.79421632,20218
7845,-74.33738078,40.79431619,20218
7846,-74.33714386,40.79435731,20218
7847,-74.33690605,40.79435381,20138
7848,-74.33690605,40.79435381,20138
7850,-74.33845911,40.79365091,20188
7849,-74.33870265,40.79350648,20218
7851,-74.33806378,40.79376025,20188
7852,-74.3376867,40.79392228,20218
7853,-74.33490948,40.79475491,202010
7855,-74.33499899,40.79429963,20169
7854,-74.33494797,40.79447339,20169
7856,-74.33513808,40.79410679,20169
7857,-74.33514747,40.79383835,20169
7822,-74.33725583,40.79360545,20218
7863,-74.33816438,40.79269724,20218
7878,-74.3340744,40.79261345,20198
7879,-74.3340744,40.79261345,20198
7880,-74.3338134,40.79241949,20198
7882,-74.33362142,40.79232581,20198
7881,-74.33372166,40.79236619,20198
7883,-74.33340016,40.79226684,20198
7884,-74.33305315,40.79221373,20198
7885,-74.33258736,40.79215801,20198
7886,-74.33224428,40.79213206,20198
7887,-74.33224428,40.79213206,20198
7888,-74.33201891,40.79216927,20198
7889,-74.33181957,40.79226544,20198
7890,-74.3317008,40.7923709,20198
7891,-74.33157397,40.79251891,20198
7892,-74.33145296,40.79267135,20198
7893,-74.33131073,40.79291865,20198
7894,-74.33128835,40.79301041,20198
7896,-74.33125882,40.79354935,20198
7895,-74.33126374,40.79323986,20198
7897,-74.33125694,40.79381785,20198
7898,-74.33124879,40.79399378,20198
7899,-74.33123698,40.79426188,20198
7900,-74.33123009,40.79453572,20198
7901,-74.33123116,40.79480229,20198
7902,-74.33122803,40.7950645,20198
7903,-74.33122221,40.79532257,20198
7904,-74.33118551,40.79565666,20218
7905,-74.33176274,40.79569497,20218
7906,-74.33176274,40.79569497,20218
7907,-74.33164656,40.79568768,20218
7908,-74.33164656,40.79568768,20218
7909,-74.33122803,40.7950645,20198
7911,-74.33270443,40.79566364,20218
7910,-74.33123,40.79497768,20198
7923,-74.33151311,40.79259342,20198
7932,-74.33391392,40.79321576,20198
7935,-74.33391392,40.79321576,20198
7934,-74.33406196,40.79289106,20198
7936,-74.33387427,40.79353935,20198
7938,-74.33388429,40.7939776,20198
7937,-74.33387042,40.79371769,20198
7939,-74.33390989,40.79415497,20198
7940,-74.33394936,40.79446593,20198
7941,-74.33398311,40.7947853,202010
7942,-74.33398114,40.79498041,202010
7943,-74.33399,40.79507552,202010
7945,-74.33414046,40.79577922,20218
7944,-74.33404057,40.795519,202010
7946,-74.33398311,40.7947853,202010
7947,-74.33438606,40.7947102,202010
7949,-74.33490948,40.79475491,202010
7948,-74.33473504,40.79473207,202010
7950,-74.33513369,40.794813,202010
7951,-74.33564485,40.79490411,202010
7952,-74.33599257,40.794958,202010
7954,-74.33686148,40.79511116,20218
7955,-74.33599812,40.79410761,20218
7953,-74.33634638,40.7950088,202010
7956,-74.33574751,40.79407436,20169
7958,-74.33513808,40.79410679,20169
7959,-74.33742974,40.79601578,202110
7957,-74.33535298,40.79411216,20169
7969,-74.3383757,40.79536429,20159
7972,-74.33792639,40.7960514,202110
7973,-74.33792639,40.7960514,202110
7974,-74.33792639,40.7960514,202110
7975,-74.33780744,40.79604342,202110
7977,-74.3383757,40.79536429,20159
7978,-74.3383757,40.79536429,20159
7979,-74.3383757,40.79536429,20159
7980,-74.3383757,40.79536429,20159
7981,-74.3383757,40.79536429,20159
7982,-74.3383757,40.79536429,20159
7984,-74.33919796,40.79600648,20218
7986,-74.33954129,40.79595033,20218
7985,-74.33931216,40.79598755,20218
7987,-74.33976898,40.79492706,20218
7990,-74.3383757,40.79536429,20159
7988,-74.33969926,40.79485556,20218
7989,-74.33969926,40.79485556,20218
7991,-74.3383757,40.79536429,20159
7992,-74.3383757,40.79536429,20159
7993,-74.3383757,40.79536429,20159
7995,-74.33919796,40.79600648,20218
7994,-74.33837113,40.79555308,20159
7997,-74.33919796,40.79600648,20218
7996,-74.33931216,40.79598755,20218
7998,-74.33896623,40.79603483,20218
7999,-74.33931216,40.79598755,20218
8000,-74.33990386,40.79586275,20218
8001,-74.34022222,40.795369,20218
8002,-74.34009862,40.79523754,20218
8003,-74.33993027,40.79508419,20218
8004,-74.33976898,40.79492706,20218
8005,-74.33963007,40.79478262,20218
8006,-74.33963007,40.79478262,20218
8008,-74.3383757,40.79536429,20159
8007,-74.33969926,40.79485556,20218
8009,-74.33873111,40.79603706,20218
8010,-74.33873111,40.79603706,20218
8011,-74.3383705,40.79565804,20159
8012,-74.3383705,40.79565804,20159
8013,-74.3383705,40.79565804,20159
8014,-74.3383705,40.79565804,20159
8015,-74.33834741,40.7958632,20159
8017,-74.33873111,40.79603706,20218
8016,-74.3384669,40.79608103,202110
8018,-74.33834741,40.7958632,20159
8020,-74.33453589,40.79579893,20218
8019,-74.33834741,40.7958632,20159
8021,-74.33468626,40.79580833,20218
8022,-74.33453589,40.79579893,20218
8023,-74.33404057,40.795519,202010
8024,-74.33438248,40.79579137,20218
8025,-74.33305315,40.79221373,20198
8030,-74.32989563,40.79557233,20218
8031,-74.32998576,40.79516368,20198
8034,-74.33014616,40.79449919,20198
8033,-74.33006811,40.79471255,20198
8032,-74.33004099,40.79489535,20198
8035,-74.33018688,40.79423895,20198
8036,-74.33030584,40.79393353,20198
8037,-74.3274194,40.78959415,20218
8038,-74.3272487,40.78946413,20188
8040,-74.32644071,40.78938721,20188
8039,-74.32682408,40.78943604,20188
8041,-74.32596577,40.78929302,20188
8042,-74.32578291,40.78925059,20188
8043,-74.32554839,40.78919044,20188
8044,-74.32531934,40.78912381,20188
8045,-74.3249835,40.78903323,20188
8046,-74.3247523,40.78898749,20188
8047,-74.32440133,40.78893342,20188
8049,-74.32372016,40.78883216,20188
8050,-74.32337474,40.78876793,20188
8051,-74.32317459,40.78873162,202010
8052,-74.32279721,40.78865744,20159
8054,-74.32231439,40.78855527,20159
8053,-74.32255464,40.78860884,20159
8048,-74.32405224,40.78888701,20188
8055,-74.32196969,40.78847085,20159
8056,-74.32163044,40.7883788,20159
8058,-74.32082877,40.78815642,20159
8057,-74.32117912,40.78824239,20159
8060,-74.32022627,40.78810211,20159
8059,-74.3205879,40.78812403,20159
8061,-74.31972706,40.78808084,20159
8062,-74.31948332,40.78807807,20138
8063,-74.31934932,40.78811595,20218
8065,-74.31874037,40.78793795,20218
8066,-74.31841409,40.78784046,20218
8064,-74.31895358,40.78800059,20218
8067,-74.31797055,40.78770715,20218
8068,-74.31758099,40.78758986,20218
8069,-74.31735238,40.78752199,20218
8070,-74.31689532,40.78738982,20218
8072,-74.31634078,40.78722208,20218
8073,-74.31595149,40.78710286,20218
8071,-74.31656394,40.7872901,20218
8074,-74.31557938,40.78699341,20218
8075,-74.31524576,40.78689565,20218
8076,-74.3150192,40.78683024,20218
8077,-74.31467832,40.78673652,20218
8078,-74.3143328,40.78665587,20218
8079,-74.31407983,40.78659728,20218
8082,-74.32596577,40.78929302,20188
8081,-74.31343979,40.78644307,202010
8080,-74.31373466,40.78651812,20218
8083,-74.32607739,40.78905051,20159
8084,-74.32623636,40.78878909,20159
8085,-74.32635326,40.78861881,20159
8086,-74.32650677,40.78842254,20159
8087,-74.32663933,40.78827261,20159
8088,-74.32677995,40.78812741,20159
8089,-74.32712062,40.78786729,20159
8090,-74.32741125,40.78769065,20159
8091,-74.3276983,40.78751094,20159
8092,-74.32798366,40.78729367,20159
8093,-74.32815676,40.78713126,20159
8094,-74.32823106,40.78703658,20159
8096,-74.3312052,40.78630189,20218
8095,-74.32837069,40.78678747,20218
8097,-74.33109189,40.78607424,20218
8098,-74.33098743,40.78581803,20218
8099,-74.33087358,40.78565237,20218
8100,-74.33086893,40.78548927,202010
8101,-74.33088119,40.78540197,202010
8102,-74.33090034,40.78531594,202010
8103,-74.3309195,40.78522598,202010
8104,-74.33093597,40.78495554,202010
8105,-74.3308666,40.78468194,202010
8106,-74.33080162,40.78451235,202010
8107,-74.33070227,40.78431227,202010
8108,-74.33064095,40.78424049,202010
8109,-74.33087358,40.78565237,20218
8110,-74.33066154,40.7856394,20218
8113,-74.33002139,40.78581214,20189
8112,-74.33021723,40.78572912,20218
8120,-74.3284917,40.78679287,20218
8121,-74.32837069,40.78678747,20218
8122,-74.32815587,40.78672312,20218
8123,-74.32806269,40.78667293,20218
8124,-74.32787786,40.78656824,20218
8125,-74.32758946,40.78640559,20218
8126,-74.32730259,40.78623214,20218
8127,-74.32716,40.78608067,20218
8129,-74.32707909,40.78594538,20218
8128,-74.3270977,40.78599457,20218
8130,-74.32719079,40.78572655,20218
8131,-74.32735352,40.78549504,20218
8132,-74.32751768,40.7852586,20218
8133,-74.32762509,40.78509861,20218
8134,-74.32778226,40.78485388,20218
8135,-74.32792485,40.78460404,20218
8136,-74.32808382,40.7842643,20218
8137,-74.32818541,40.78400205,20218
8138,-74.32828387,40.78380596,20218
8139,-74.32840748,40.78360167,20218
8140,-74.32847685,40.78352871,20218
8141,-74.32864602,40.78340277,20218
8142,-74.32893521,40.7832465,20218
8143,-74.32923891,40.78310498,20218
